Date,ZipCode,WaterUse,PowerUse
09_2008,90046,33.51,610
10_2008,90046,33.27,570
11_2008,90046,30.92,551
12_2008,90046,26.6,565
01_2009,90046,26.87,563
02_2009,90046,23.71,2714
03_2009,90046,26.82,534
04_2009,90046,29.16,487
05_2009,90046,29.89,507
06_2009,90046,29.56,544
07_2009,90046,30.98,579
08_2009,90046,31.87,665
09_2009,90046,30.14,630
10_2009,90046,29.42,536
11_2009,90046,27.54,518
12_2009,90046,24.09,545
01_2010,90046,24.06,545
02_2010,90046,21.56,474
03_2010,90046,24.34,519
04_2010,90046,25.09,455
05_2010,90046,26.44,474
06_2010,90046,28.68,501
07_2010,90046,30.33,527
08_2010,90046,31.06,560
09_2010,90046,29.65,545
10_2010,90046,27.38,555
11_2010,90046,25.8,534
12_2010,90046,22.99,548
01_2011,90046,23.69,548
02_2011,90046,21.72,487
03_2011,90046,24.07,533
04_2011,90046,25.7,466
05_2011,90046,27.22,487
06_2011,90046,28.78,519
07_2011,90046,30.21,542
08_2011,90046,30.6,583
09_2011,90046,29.34,555
10_2011,90046,26.97,518
11_2011,90046,25.4,502
12_2011,90046,24.49,539
01_2012,90046,24.99,537
02_2012,90046,23.71,478
03_2012,90046,25.21,507
04_2012,90046,24.93,462
05_2012,90046,26.76,482
06_2012,90046,28.5,495
07_2012,90046,21.77,539
08_2012,90046,24.08,726
09_2012,90046,22.66,672
10_2012,90046,21.04,545
11_2012,90046,19.14,526
12_2013,90046,13.31,558
01_2013,90046,13.58,552
02_2013,90046,14.16,444
03_2013,90046,16.25,489
04_2013,90046,18.67,460
05_2013,90046,19.73,487
06_2013,90046,20.38,525
07_2005,90047,16.62,376
08_2005,90047,16.13,385
09_2005,90047,15.35,374
10_2005,90047,13.11,390
11_2005,90047,12.49,381
12_2005,90047,12.11,444
01_2006,90047,12.16,447
02_2006,90047,10.83,390
03_2006,90047,11.92,429
04_2006,90047,11.79,374
05_2006,90047,12.94,384
06_2006,90047,16.03,409
07_2006,90047,16.95,422
08_2006,90047,16.41,399
09_2006,90047,15.64,384
10_2006,90047,14.22,393
11_2006,90047,13.55,384
12_2006,90047,12.7,478
01_2007,90047,12.48,480
02_2007,90047,11.43,383
03_2007,90047,13.01,417
04_2007,90047,14.07,369
05_2007,90047,14.9,379
06_2007,90047,16.15,380
07_2007,90047,16.54,397
08_2007,90047,16.26,419
09_2007,90047,15.37,402
10_2007,90047,13.66,396
11_2007,90047,12.83,386
12_2007,90047,11.56,481
01_2008,90047,11.46,486
02_2008,90047,10.81,403
03_2008,90047,12.01,423
04_2008,90047,13.02,371
05_2008,90047,13.74,382
06_2008,90047,14.46,388
07_2008,90047,15.39,409
08_2008,90047,14.76,405
09_2008,90047,14.01,390
10_2008,90047,13.53,395
11_2008,90047,12.71,385
12_2008,90047,11.15,457
01_2009,90047,11.15,461
02_2009,90047,9.98,394
03_2009,90047,11.44,425
04_2009,90047,12.34,361
05_2009,90047,12.9,370
06_2009,90047,12.72,367
07_2009,90047,13.65,387
08_2009,90047,13.99,413
09_2009,90047,13.46,397
10_2009,90047,12.15,391
11_2009,90047,11.52,380
12_2009,90047,10.37,454
01_2010,90047,10.37,458
02_2010,90047,9.35,375
03_2010,90047,10.38,408
04_2010,90047,11.41,357
05_2010,90047,11.83,366
06_2010,90047,12.94,350
07_2010,90047,13.52,366
08_2010,90047,13.53,369
09_2010,90047,13.02,360
10_2010,90047,11.17,396
11_2010,90047,10.61,386
12_2010,90047,10.29,454
01_2011,90047,10.48,457
02_2011,90047,9.15,384
03_2011,90047,10.19,420
04_2011,90047,10.94,353
05_2011,90047,11.81,362
06_2011,90047,12.74,356
07_2011,90047,13.43,370
08_2011,90047,13.17,366
09_2011,90047,12.51,355
10_2011,90047,11.09,386
11_2011,90047,10.39,376
12_2011,90047,10.38,454
01_2012,90047,10.49,457
02_2012,90047,9.8,388
03_2012,90047,10.53,407
04_2012,90047,10.61,352
05_2012,90047,11.42,359
06_2012,90047,13.08,340
07_2012,90047,10.67,359
08_2012,90047,10.93,414
09_2012,90047,10.34,398
10_2012,90047,8.96,380
11_2012,90047,8.52,370
12_2013,90047,7.47,460
01_2013,90047,7.31,463
02_2013,90047,7.23,366
03_2013,90047,8.23,395
04_2013,90047,9.09,337
05_2013,90047,9.66,347
06_2013,90047,10.36,345
07_2005,90048,39.3,466
08_2005,90048,39.27,470
09_2005,90048,36.58,455
10_2005,90048,34.18,428
11_2005,90048,31.49,408
12_2005,90048,31.69,454
01_2006,90048,30.67,462
02_2006,90048,27.76,420
03_2006,90048,30.19,466
04_2006,90048,29.92,407
05_2006,90048,32.22,408
06_2006,90048,37.7,547
07_2006,90048,39.14,604
08_2006,90048,38.36,511
09_2006,90048,36.53,478
10_2006,90048,35.6,442
11_2006,90048,33.09,421
12_2006,90048,31.71,489
01_2007,90048,31.03,504
02_2007,90048,29.17,406
03_2007,90048,32.32,433
04_2007,90048,32.71,391
05_2007,90048,33.13,398
06_2007,90048,36.04,469
07_2007,90048,36.38,504
08_2007,90048,36.71,538
09_2007,90048,35.51,524
10_2007,90048,33.14,443
11_2007,90048,31.14,417
12_2007,90048,27.21,494
01_2008,90048,27.2,511
02_2008,90048,26.03,418
03_2008,90048,28.67,429
04_2008,90048,29.98,415
05_2008,90048,32.47,430
06_2008,90048,32.4,495
07_2008,90048,35.44,529
08_2008,90048,35.73,540
09_2008,90048,34.56,523
10_2008,90048,33.25,454
11_2008,90048,31.44,429
12_2008,90048,27.14,468
01_2009,90048,26.92,475
02_2009,90048,24.8,409
03_2009,90048,27.66,443
04_2009,90048,29.07,411
05_2009,90048,31.61,419
06_2009,90048,30.12,444
07_2009,90048,32.11,475
08_2009,90048,33.31,529
09_2009,90048,32.49,522
10_2009,90048,29.72,451
11_2009,90048,28.66,424
12_2009,90048,25.4,465
01_2010,90048,25.5,472
02_2010,90048,23.66,393
03_2010,90048,26.37,419
04_2010,90048,27.17,378
05_2010,90048,28.94,383
06_2010,90048,29.94,402
07_2010,90048,32.11,430
08_2010,90048,33.25,458
09_2010,90048,30.65,450
10_2010,90048,29.52,447
11_2010,90048,27.61,431
12_2010,90048,25.49,471
01_2011,90048,26.27,477
02_2011,90048,23.4,409
03_2011,90048,25.9,447
04_2011,90048,27.92,393
05_2011,90048,29.48,396
06_2011,90048,29.82,430
07_2011,90048,32.47,456
08_2011,90048,32.51,462
09_2011,90048,30.61,447
10_2011,90048,29.48,441
11_2011,90048,27.26,424
12_2011,90048,26.87,460
01_2012,90048,26.27,466
02_2012,90048,25.72,410
03_2012,90048,27.22,428
04_2012,90048,26.76,379
05_2012,90048,28.51,383
06_2012,90048,30.76,410
07_2012,90048,16.7,431
08_2012,90048,17.22,577
09_2012,90048,16.76,578
10_2012,90048,14.59,449
11_2012,90048,13.59,418
12_2013,90048,10.8,470
01_2013,90048,9.96,478
02_2013,90048,10.65,390
03_2013,90048,12.4,416
04_2013,90048,13.85,376
05_2013,90048,14.88,384
06_2013,90048,15.78,430
07_2005,90049,57.51,893
08_2005,90049,54.94,897
09_2005,90049,48.57,824
10_2005,90049,46.11,845
11_2005,90049,37.47,831
12_2005,90049,37.78,861
01_2006,90049,35.1,867
02_2006,90049,31.63,785
03_2006,90049,28.9,856
04_2006,90049,30.29,829
05_2006,90049,44.95,861
06_2006,90049,47.41,859
07_2006,90049,57.49,1018
08_2006,90049,55.73,1006
09_2006,90049,52.6,856
10_2006,90049,50.71,878
11_2006,90049,42.32,868
12_2006,90049,40.21,901
01_2007,90049,37.21,923
02_2007,90049,33.07,829
03_2007,90049,41.35,838
04_2007,90049,42.5,803
05_2007,90049,52.08,822
06_2007,90049,52.09,817
07_2007,90049,57.49,959
08_2007,90049,55.68,973
09_2007,90049,50.23,887
10_2007,90049,49.7,909
11_2007,90049,37.04,902
12_2007,90049,33.9,934
01_2008,90049,28.82,930
02_2008,90049,26.81,868
03_2008,90049,40.87,859
04_2008,90049,42.75,823
05_2008,90049,49.01,866
06_2008,90049,45.81,855
07_2008,90049,55.62,949
08_2008,90049,54.14,959
09_2008,90049,50.03,916
10_2008,90049,49.45,933
11_2008,90049,35.94,898
12_2008,90049,33.16,929
01_2009,90049,30.25,900
02_2009,90049,26.94,808
03_2009,90049,37.44,838
04_2009,90049,38.92,796
05_2009,90049,44.22,801
06_2009,90049,40.71,790
07_2009,90049,46.7,901
08_2009,90049,45.42,924
09_2009,90049,42.69,923
10_2009,90049,40.86,934
11_2009,90049,33.11,860
12_2009,90049,31.63,890
01_2010,90049,25.63,886
02_2010,90049,22.09,796
03_2010,90049,30.33,812
04_2010,90049,31.1,773
05_2010,90049,39.53,775
06_2010,90049,39.4,755
07_2010,90049,43.68,822
08_2010,90049,43.69,842
09_2010,90049,40.17,847
10_2010,90049,37.46,873
11_2010,90049,29.8,881
12_2010,90049,27.93,911
01_2011,90049,26.72,887
02_2011,90049,24.06,798
03_2011,90049,28.18,836
04_2011,90049,31.72,796
05_2011,90049,42.16,786
06_2011,90049,42.08,772
07_2011,90049,47.67,852
08_2011,90049,46.79,864
09_2011,90049,41.35,831
10_2011,90049,38.6,855
11_2011,90049,28.66,864
12_2011,90049,29.25,891
01_2012,90049,30.21,855
02_2012,90049,29.07,796
03_2012,90049,32.32,838
04_2012,90049,31.97,799
05_2012,90049,39.98,756
06_2012,90049,41.69,753
07_2012,90049,37.75,904
08_2012,90049,37.93,932
09_2012,90049,36.45,951
10_2012,90049,34.75,955
11_2012,90049,22.77,852
12_2013,90049,22.78,882
01_2013,90049,21.57,881
02_2013,90049,20.17,788
03_2013,90049,27.99,780
04_2013,90049,28.27,747
05_2013,90049,34.04,790
06_2013,90049,33.59,776
07_2005,90056,25.59,439
08_2005,90056,24.55,448
09_2005,90056,23.12,434
10_2005,90056,18.55,462
11_2005,90056,17.37,454
12_2005,90056,16.8,527
01_2006,90056,16.39,534
02_2006,90056,13.89,461
03_2006,90056,14.78,503
04_2006,90056,16.41,450
05_2006,90056,18.09,459
06_2006,90056,24.23,483
07_2006,90056,26.84,505
08_2006,90056,26.13,475
09_2006,90056,24.46,456
10_2006,90056,21.12,476
11_2006,90056,20.14,466
12_2006,90056,18.89,548
01_2007,90056,17.95,555
02_2007,90056,16.7,466
03_2007,90056,19.18,506
04_2007,90056,21.12,447
05_2007,90056,22.45,457
06_2007,90056,26.71,480
07_2007,90056,28.63,506
08_2007,90056,25.64,479
09_2007,90056,24.65,454
10_2007,90056,19.32,489
11_2007,90056,17.73,479
12_2007,90056,13.84,571
01_2008,90056,13.5,580
02_2008,90056,13.83,513
03_2008,90056,16.12,542
04_2008,90056,19.84,456
05_2008,90056,21.72,458
06_2008,90056,22.05,458
07_2008,90056,26.99,486
08_2008,90056,22.39,482
09_2008,90056,21.49,464
10_2008,90056,19.04,476
11_2008,90056,17.37,465
12_2008,90056,14.41,542
01_2009,90056,14.24,543
02_2009,90056,12.23,455
03_2009,90056,14.47,496
04_2009,90056,17.67,444
05_2009,90056,19.47,453
06_2009,90056,18.98,431
07_2009,90056,20.89,466
08_2009,90056,21.5,505
09_2009,90056,21.42,491
10_2009,90056,16.44,474
11_2009,90056,15.39,460
12_2009,90056,12.96,521
01_2010,90056,12.7,531
02_2010,90056,11.13,436
03_2010,90056,13.03,480
04_2010,90056,15.98,444
05_2010,90056,17.11,455
06_2010,90056,19.58,446
07_2010,90056,21.33,473
08_2010,90056,21.25,474
09_2010,90056,20.03,458
10_2010,90056,15.43,500
11_2010,90056,13.78,489
12_2010,90056,13.29,548
01_2011,90056,13.32,555
02_2011,90056,11.3,450
03_2011,90056,12.63,489
04_2011,90056,17.08,446
05_2011,90056,18.27,458
06_2011,90056,19.37,428
07_2011,90056,20.27,447
08_2011,90056,20.88,456
09_2011,90056,20.13,439
10_2011,90056,16.29,476
11_2011,90056,14.78,470
12_2011,90056,13.73,542
01_2012,90056,13.43,547
02_2012,90056,13.25,465
03_2012,90056,15.01,483
04_2012,90056,16.17,421
05_2012,90056,18.58,430
06_2012,90056,19.33,411
07_2012,90056,14.86,428
08_2012,90056,15.83,489
09_2012,90056,15.09,470
10_2012,90056,12.16,454
11_2012,90056,11.43,442
12_2013,90056,9.14,522
01_2013,90056,8.8,524
02_2013,90056,9.58,420
03_2013,90056,11.06,452
04_2013,90056,12.7,392
05_2013,90056,13.45,401
06_2013,90056,15.76,413
07_2005,90057,110.34,271
08_2005,90057,109.59,279
09_2005,90057,102.8,239
10_2005,90057,102.37,244
11_2005,90057,99.19,251
12_2005,90057,101.91,262
01_2006,90057,101.93,263
02_2006,90057,91.64,238
03_2006,90057,99.32,256
04_2006,90057,95.32,245
05_2006,90057,103.1,258
06_2006,90057,103.93,250
07_2006,90057,114.42,297
08_2006,90057,112.78,305
09_2006,90057,107.86,247
10_2006,90057,106.41,247
11_2006,90057,100.23,259
12_2006,90057,101.47,272
01_2007,90057,102.44,281
02_2007,90057,88.75,256
03_2007,90057,100.91,252
04_2007,90057,98.44,235
05_2007,90057,100.96,243
06_2007,90057,101.46,236
07_2007,90057,104.56,285
08_2007,90057,101.62,292
09_2007,90057,100.39,243
10_2007,90057,96.93,245
11_2007,90057,94.43,260
12_2007,90057,90.7,271
01_2008,90057,92.6,274
02_2008,90057,85.58,257
03_2008,90057,95.02,244
04_2008,90057,91.26,228
05_2008,90057,96.34,252
06_2008,90057,93.93,248
07_2008,90057,102.6,276
08_2008,90057,99.73,282
09_2008,90057,98.37,253
10_2008,90057,94.79,258
11_2008,90057,94.31,264
12_2008,90057,90.66,275
01_2009,90057,93.93,264
02_2009,90057,85.84,236
03_2009,90057,95.48,244
04_2009,90057,91.3,232
05_2009,90057,95.05,235
06_2009,90057,92.33,225
07_2009,90057,102.62,269
08_2009,90057,98.25,280
09_2009,90057,96.29,251
10_2009,90057,95.56,256
11_2009,90057,89.8,247
12_2009,90057,87.44,256
01_2010,90057,87.84,256
02_2010,90057,78.02,230
03_2010,90057,89.9,231
04_2010,90057,85.94,215
05_2010,90057,91.01,223
06_2010,90057,89.81,216
07_2010,90057,94.1,246
08_2010,90057,99.83,254
09_2010,90057,89.81,230
10_2010,90057,90.26,236
11_2010,90057,87.9,257
12_2010,90057,87.43,271
01_2011,90057,89.09,260
02_2011,90057,78.47,232
03_2011,90057,87.8,241
04_2011,90057,88.33,229
05_2011,90057,91.69,225
06_2011,90057,90.13,217
07_2011,90057,99.23,245
08_2011,90057,94.6,251
09_2011,90057,94.97,232
10_2011,90057,96.33,240
11_2011,90057,86.54,247
12_2011,90057,87.38,257
01_2012,90057,87.74,250
02_2012,90057,81.82,231
03_2012,90057,88.75,231
04_2012,90057,85.93,221
05_2012,90057,92.76,223
06_2012,90057,91.48,217
07_2012,90057,10.26,269
08_2012,90057,10.43,277
09_2012,90057,9.77,266
10_2012,90057,10.1,274
11_2012,90057,8.61,250
12_2013,90057,9.04,258
01_2013,90057,8.92,261
02_2013,90057,7.93,237
03_2013,90057,9.38,225
04_2013,90057,9.33,208
05_2013,90057,9.69,231
06_2013,90057,9.48,226
07_2005,90058,48.86,288
08_2005,90058,48.22,292
09_2005,90058,43.61,258
10_2005,90058,41.69,265
11_2005,90058,39.5,276
12_2005,90058,39.36,287
01_2006,90058,40.61,287
02_2006,90058,37.09,258
03_2006,90058,41.03,273
04_2006,90058,37.34,261
05_2006,90058,42.19,268
06_2006,90058,42.21,261
07_2006,90058,48.67,322
08_2006,90058,50.09,330
09_2006,90058,41.34,256
10_2006,90058,46.93,262
11_2006,90058,39.98,282
12_2006,90058,39.62,294
01_2007,90058,38.85,293
02_2007,90058,36.49,264
03_2007,90058,40.14,270
04_2007,90058,39.3,258
05_2007,90058,40.41,268
06_2007,90058,40.06,259
07_2007,90058,38.43,304
08_2007,90058,38.05,307
09_2007,90058,35.34,260
10_2007,90058,36.23,268
11_2007,90058,33.41,281
12_2007,90058,30.97,291
01_2008,90058,30.2,290
02_2008,90058,27.88,270
03_2008,90058,31.71,261
04_2008,90058,31.46,247
05_2008,90058,33.42,269
06_2008,90058,37.52,263
07_2008,90058,36.58,306
08_2008,90058,36.13,309
09_2008,90058,34.35,275
10_2008,90058,34.97,283
11_2008,90058,33.17,287
12_2008,90058,30.77,298
01_2009,90058,30.37,280
02_2009,90058,27.78,249
03_2009,90058,30.62,256
04_2009,90058,29.96,241
05_2009,90058,31.32,250
06_2009,90058,35.33,243
07_2009,90058,35.34,296
08_2009,90058,35.72,303
09_2009,90058,33.73,287
10_2009,90058,31.2,297
11_2009,90058,30.16,293
12_2009,90058,27.22,304
01_2010,90058,28.21,283
02_2010,90058,25.18,249
03_2010,90058,28.97,257
04_2010,90058,28.41,242
05_2010,90058,29.08,250
06_2010,90058,28.21,243
07_2010,90058,30.73,273
08_2010,90058,32.6,278
09_2010,90058,30.47,256
10_2010,90058,28.88,264
11_2010,90058,26.2,279
12_2010,90058,24.19,291
01_2011,90058,26.36,279
02_2011,90058,22.86,249
03_2011,90058,26.79,260
04_2011,90058,25.52,248
05_2011,90058,28.4,252
06_2011,90058,26.67,244
07_2011,90058,28.19,276
08_2011,90058,28.4,281
09_2011,90058,26.77,252
10_2011,90058,27.15,262
11_2011,90058,24.56,281
12_2011,90058,24.64,291
01_2012,90058,24.65,265
02_2012,90058,23.96,242
03_2012,90058,25.4,253
04_2012,90058,24.68,245
05_2012,90058,28.33,252
06_2012,90058,29.05,244
07_2012,90058,11.16,279
08_2012,90058,11.28,282
09_2012,90058,10.85,269
10_2012,90058,11.36,277
11_2012,90058,9.06,270
12_2013,90058,9.6,281
01_2013,90058,9.42,280
02_2013,90058,8.34,250
03_2013,90058,9.83,247
04_2013,90058,9.73,233
05_2013,90058,10.45,259
06_2013,90058,10.03,252
07_2005,90059,24.94,338
08_2005,90059,25.77,353
09_2005,90059,23.59,334
10_2005,90059,22.16,336
11_2005,90059,20.59,342
12_2005,90059,20.58,372
01_2006,90059,20.37,369
02_2006,90059,18.53,327
03_2006,90059,20.23,353
04_2006,90059,19.2,324
05_2006,90059,22.08,343
06_2006,90059,24.31,342
07_2006,90059,25.41,360
08_2006,90059,25.69,370
09_2006,90059,23.44,342
10_2006,90059,22.23,334
11_2006,90059,20.52,352
12_2006,90059,19.93,393
01_2007,90059,20.16,382
02_2007,90059,18.77,328
03_2007,90059,21.33,350
04_2007,90059,21.45,318
05_2007,90059,23.61,330
06_2007,90059,24.46,319
07_2007,90059,25.78,351
08_2007,90059,26.75,378
09_2007,90059,24.4,343
10_2007,90059,22.89,331
11_2007,90059,20.41,346
12_2007,90059,19.27,389
01_2008,90059,18.78,375
02_2008,90059,17.11,333
03_2008,90059,19.66,348
04_2008,90059,20.96,325
05_2008,90059,21.91,341
06_2008,90059,21.36,339
07_2008,90059,23.05,354
08_2008,90059,23.36,364
09_2008,90059,21.99,341
10_2008,90059,21.37,337
11_2008,90059,19.57,342
12_2008,90059,19.06,379
01_2009,90059,18.68,368
02_2009,90059,16.42,313
03_2009,90059,18.78,336
04_2009,90059,19.26,308
05_2009,90059,20.41,320
06_2009,90059,20.28,315
07_2009,90059,21.65,343
08_2009,90059,22.47,371
09_2009,90059,20.67,343
10_2009,90059,20.33,333
11_2009,90059,18.75,340
12_2009,90059,18.1,378
01_2010,90059,17.43,371
02_2010,90059,15.2,321
03_2010,90059,17.25,345
04_2010,90059,17.55,311
05_2010,90059,18.9,327
06_2010,90059,19.34,327
07_2010,90059,20.29,330
08_2010,90059,20.09,331
09_2010,90059,18.2,319
10_2010,90059,17.19,328
11_2010,90059,16.14,341
12_2010,90059,16.09,383
01_2011,90059,16.07,371
02_2011,90059,14.56,314
03_2011,90059,16.21,337
04_2011,90059,16.24,308
05_2011,90059,17.71,323
06_2011,90059,18.2,319
07_2011,90059,19.58,333
08_2011,90059,19.88,340
09_2011,90059,17.9,319
10_2011,90059,16.99,317
11_2011,90059,15.93,335
12_2011,90059,16.18,383
01_2012,90059,16.26,368
02_2012,90059,15.4,319
03_2012,90059,16.74,332
04_2012,90059,16.54,307
05_2012,90059,18.35,321
06_2012,90059,18.97,313
07_2012,90059,12.22,342
08_2012,90059,12.51,372
09_2012,90059,11.42,342
10_2012,90059,11.06,333
11_2012,90059,10.05,347
12_2013,90059,9.73,389
01_2013,90059,9.92,369
02_2013,90059,9.13,310
03_2013,90059,10.81,333
04_2013,90059,11.62,304
05_2013,90059,12.05,323
06_2013,90059,11.65,323
07_2005,90061,31.74,305
08_2005,90061,33.66,317
09_2005,90061,32.19,303
10_2005,90061,31.36,306
11_2005,90061,29.13,310
12_2005,90061,28.04,340
01_2006,90061,26.55,339
02_2006,90061,26.08,302
03_2006,90061,29.86,326
04_2006,90061,28.99,298
05_2006,90061,31.3,314
06_2006,90061,31.05,313
07_2006,90061,31.14,322
08_2006,90061,31.15,334
09_2006,90061,29.82,313
10_2006,90061,30.39,309
11_2006,90061,27.17,319
12_2006,90061,25.66,357
01_2007,90061,26.06,350
02_2007,90061,26,300
03_2007,90061,29.52,322
04_2007,90061,28.95,292
05_2007,90061,28.9,303
06_2007,90061,28.4,296
07_2007,90061,28.87,322
08_2007,90061,30.46,349
09_2007,90061,28.59,322
10_2007,90061,25.94,309
11_2007,90061,24.22,318
12_2007,90061,23.31,358
01_2008,90061,22.21,353
02_2008,90061,21.03,321
03_2008,90061,23.97,331
04_2008,90061,24.96,298
05_2008,90061,25.92,314
06_2008,90061,24.79,314
07_2008,90061,28.11,327
08_2008,90061,29.01,335
09_2008,90061,27.78,317
10_2008,90061,26.33,317
11_2008,90061,24.62,322
12_2008,90061,23.47,358
01_2009,90061,22.16,351
02_2009,90061,19.95,302
03_2009,90061,23.05,325
04_2009,90061,23.57,296
05_2009,90061,24.7,303
06_2009,90061,23.72,295
07_2009,90061,27.29,323
08_2009,90061,28.11,351
09_2009,90061,26.78,322
10_2009,90061,27.42,306
11_2009,90061,26.19,312
12_2009,90061,24.74,349
01_2010,90061,24.42,344
02_2010,90061,22.59,299
03_2010,90061,25.86,322
04_2010,90061,25.6,287
05_2010,90061,26.68,300
06_2010,90061,26.18,295
07_2010,90061,27.06,305
08_2010,90061,27.11,307
09_2010,90061,25.4,299
10_2010,90061,25.71,311
11_2010,90061,23.81,321
12_2010,90061,23.04,362
01_2011,90061,22.28,352
02_2011,90061,20.97,300
03_2011,90061,23.28,324
04_2011,90061,24.66,290
05_2011,90061,26.26,303
06_2011,90061,26.13,299
07_2011,90061,26.92,311
08_2011,90061,26.6,312
09_2011,90061,24.87,298
10_2011,90061,25.13,301
11_2011,90061,24,315
12_2011,90061,23.55,360
01_2012,90061,23.14,349
02_2012,90061,23.16,303
03_2012,90061,25.49,316
04_2012,90061,24.88,289
05_2012,90061,26.74,295
06_2012,90061,26.44,283
07_2012,90061,11.81,315
08_2012,90061,12.03,345
09_2012,90061,11.22,323
10_2012,90061,10.97,317
11_2012,90061,10,327
12_2013,90061,9.47,367
01_2013,90061,9.57,353
02_2013,90061,8.66,295
03_2013,90061,9.98,314
04_2013,90061,10.27,279
05_2013,90061,11.1,299
06_2013,90061,11.56,303
07_2005,90062,19.03,350
08_2005,90062,18.43,351
09_2005,90062,17.35,338
10_2005,90062,16.28,356
11_2005,90062,14.95,354
12_2005,90062,15.24,391
01_2006,90062,15.19,403
02_2006,90062,13.35,360
03_2006,90062,14.63,393
04_2006,90062,14.63,351
05_2006,90062,15.8,340
06_2006,90062,17.04,353
07_2006,90062,19.09,388
08_2006,90062,18.66,364
09_2006,90062,17.5,335
10_2006,90062,16.82,355
11_2006,90062,15.41,359
12_2006,90062,15.56,430
01_2007,90062,15.6,457
02_2007,90062,14.15,374
03_2007,90062,16.02,375
04_2007,90062,15.95,340
05_2007,90062,16.96,339
06_2007,90062,17.66,346
07_2007,90062,19.16,373
08_2007,90062,18.66,374
09_2007,90062,17.74,360
10_2007,90062,16.41,374
11_2007,90062,15.19,372
12_2007,90062,14.77,434
01_2008,90062,14.21,460
02_2008,90062,13.28,389
03_2008,90062,14.69,372
04_2008,90062,15.19,344
05_2008,90062,16.45,346
06_2008,90062,16.36,351
07_2008,90062,17.64,373
08_2008,90062,17.15,370
09_2008,90062,16.38,355
10_2008,90062,15.91,369
11_2008,90062,14.91,366
12_2008,90062,14.49,410
01_2009,90062,13.77,427
02_2009,90062,12.52,367
03_2009,90062,14.17,375
04_2009,90062,14.47,341
05_2009,90062,15.62,336
06_2009,90062,15.31,332
07_2009,90062,16.49,359
08_2009,90062,16.46,366
09_2009,90062,15.73,358
10_2009,90062,15.27,374
11_2009,90062,14.19,370
12_2009,90062,13.97,410
01_2010,90062,13.54,425
02_2010,90062,12.26,358
03_2010,90062,13.37,358
04_2010,90062,13.51,328
05_2010,90062,14.67,324
06_2010,90062,14.88,316
07_2010,90062,16.2,340
08_2010,90062,16.39,342
09_2010,90062,15.37,332
10_2010,90062,14.62,359
11_2010,90062,13.36,365
12_2010,90062,13.49,406
01_2011,90062,13.46,421
02_2011,90062,12.01,366
