Text Date,Value Date,Zip Code,Water Use,Power Use,Zip Code (location)
Dec_2013,Dec-12,90009,0,263,
Jan_2013,Jan-13,90009,0,259,
Feb_2013,Feb-13,90009,0,199,
Mar_2013,Mar-13,90009,0,190,
Apr_2013,Apr-13,90009,0,184,
May_2013,May-13,90009,0,192,
Jun_2013,Jun-13,90009,0,260,
Jul_2005,Jul-05,90010,154.39,498,
Aug_2005,Aug-05,90010,156.81,507,
Sep_2005,Sep-05,90010,152.4,452,
Oct_2005,Oct-05,90010,148.07,448,
Nov_2005,Nov-05,90010,132.9,451,
Dec_2005,Dec-05,90010,129.24,480,
Jan_2006,Jan-06,90010,131.13,487,
Feb_2006,Feb-06,90010,123.2,442,
Mar_2006,Mar-06,90010,130.27,468,
Apr_2006,Apr-06,90010,120.45,431,
May_2006,May-06,90010,135.02,457,
Jun_2006,Jun-06,90010,137.02,470,
Jul_2006,Jul-06,90010,147.63,291,
Aug_2006,Aug-06,90010,158.65,288,
Sep_2006,Sep-06,90010,153.63,239,
Oct_2006,Oct-06,90010,148.82,244,
Nov_2006,Nov-06,90010,136.68,248,
Dec_2006,Dec-06,90010,128.5,268,
Jan_2007,Jan-07,90010,128.12,274,
Feb_2007,Feb-07,90010,121.34,241,
Mar_2007,Mar-07,90010,134.95,239,
Apr_2007,Apr-07,90010,127.89,218,
May_2007,May-07,90010,133.32,223,
Jun_2007,Jun-07,90010,137.36,228,
Jul_2007,Jul-07,90010,151.49,322,
Aug_2007,Aug-07,90010,144.57,359,
Sep_2007,Sep-07,90010,143.72,305,
Oct_2007,Oct-07,90010,142.49,317,
Nov_2007,Nov-07,90010,133.02,307,
Dec_2007,Dec-07,90010,111.89,332,
Jan_2008,Jan-08,90010,118.1,350,
Feb_2008,Feb-08,90010,104.56,331,
Mar_2008,Mar-08,90010,126.59,328,
Apr_2008,Apr-08,90010,122.16,305,
May_2008,May-08,90010,128.44,346,
Jun_2008,Jun-08,90010,121.34,349,
Jul_2008,Jul-08,90010,151.19,385,
Aug_2008,Aug-08,90010,144.58,395,
Sep_2008,Sep-08,90010,143.88,371,
Oct_2008,Oct-08,90010,142.75,380,
Nov_2008,Nov-08,90010,133.29,370,
Dec_2008,Dec-08,90010,111.98,389,
Jan_2009,Jan-09,90010,117.49,378,
Feb_2009,Feb-09,90010,103.55,335,
Mar_2009,Mar-09,90010,124.41,352,
Apr_2009,Apr-09,90010,120.29,329,
May_2009,May-09,90010,126.47,331,
Jun_2009,Jun-09,90010,119.72,328,
Jul_2009,Jul-09,90010,140.63,415,
Aug_2009,Aug-09,90010,142.83,444,
Sep_2009,Sep-09,90010,139.36,400,
Oct_2009,Oct-09,90010,128.18,394,
Nov_2009,Nov-09,90010,116.16,376,
Dec_2009,Dec-09,90010,113.61,395,
Jan_2010,Jan-10,90010,110.21,393,
Feb_2010,Feb-10,90010,96.83,355,
Mar_2010,Mar-10,90010,112.8,365,
Apr_2010,Apr-10,90010,106.81,335,
May_2010,May-10,90010,113.03,337,
Jun_2010,Jun-10,90010,108.15,333,
Jul_2010,Jul-10,90010,125.67,390,
Aug_2010,Aug-10,90010,128.51,400,
Sep_2010,Sep-10,90010,125.44,376,
Oct_2010,Oct-10,90010,127.35,391,
Nov_2010,Nov-10,90010,116.12,403,
Dec_2010,Dec-10,90010,107.54,431,
Jan_2011,Jan-11,90010,116.63,435,
Feb_2011,Feb-11,90010,116.22,388,
Mar_2011,Mar-11,90010,123.02,387,
Apr_2011,Apr-11,90010,114.09,359,
May_2011,May-11,90010,121.69,355,
Jun_2011,Jun-11,90010,118.82,345,
Jul_2011,Jul-11,90010,132.84,388,
Aug_2011,Aug-11,90010,129.52,397,
Sep_2011,Sep-11,90010,129.63,374,
Oct_2011,Oct-11,90010,126.65,388,
Nov_2011,Nov-11,90010,114.39,397,
Dec_2011,Dec-11,90010,113.17,419,
Jan_2012,Jan-12,90010,110.53,409,
Feb_2012,Feb-12,90010,104.68,375,
Mar_2012,Mar-12,90010,113.07,376,
Apr_2012,Apr-12,90010,111.23,352,
May_2012,May-12,90010,122.84,355,
Jun_2012,Jun-12,90010,121.41,349,
Jul_2012,Jul-12,90010,11.5,426,
Aug_2012,Aug-12,90010,11.5,447,
Sep_2012,Sep-12,90010,12.25,421,
Oct_2012,Oct-12,90010,12.75,424,
Nov_2012,Nov-12,90010,11.25,393,
Dec_2013,Dec-12,90010,11.25,425,
Jan_2013,Jan-13,90010,7.25,437,
Feb_2013,Feb-13,90010,6.25,378,
Mar_2013,Mar-13,90010,7.25,350,
Apr_2013,Apr-13,90010,7,321,
May_2013,May-13,90010,7,357,
Jun_2013,Jun-13,90010,7.25,354,
Jul_2005,Jul-05,90011,26.88,309,
Aug_2005,Aug-05,90011,26.83,313,
Sep_2005,Sep-05,90011,24.45,282,
Oct_2005,Oct-05,90011,24.55,291,
Nov_2005,Nov-05,90011,22.43,307,
Dec_2005,Dec-05,90011,22.87,319,
Jan_2006,Jan-06,90011,22.8,313,
Feb_2006,Feb-06,90011,20.71,281,
Mar_2006,Mar-06,90011,22.54,301,
Apr_2006,Apr-06,90011,21.51,288,
May_2006,May-06,90011,25,297,
Jun_2006,Jun-06,90011,24.61,288,
Jul_2006,Jul-06,90011,27.56,340,
Aug_2006,Aug-06,90011,27.66,345,
Sep_2006,Sep-06,90011,24.29,286,
Oct_2006,Oct-06,90011,24.79,292,
Nov_2006,Nov-06,90011,22.79,319,
Dec_2006,Dec-06,90011,23.06,333,
Jan_2007,Jan-07,90011,22.5,337,
Feb_2007,Feb-07,90011,20.24,305,
Mar_2007,Mar-07,90011,23.43,298,
Apr_2007,Apr-07,90011,22.81,281,
May_2007,May-07,90011,24.77,290,
Jun_2007,Jun-07,90011,24.46,281,
Jul_2007,Jul-07,90011,26.26,332,
Aug_2007,Aug-07,90011,26.27,335,
Sep_2007,Sep-07,90011,23.96,293,
Oct_2007,Oct-07,90011,24.27,301,
Nov_2007,Nov-07,90011,21.87,320,
Dec_2007,Dec-07,90011,21.74,334,
Jan_2008,Jan-08,90011,21.26,338,
Feb_2008,Feb-08,90011,19.52,317,
Mar_2008,Mar-08,90011,22.45,298,
Apr_2008,Apr-08,90011,22.24,280,
May_2008,May-08,90011,23.24,299,
Jun_2008,Jun-08,90011,22.39,291,
Jul_2008,Jul-08,90011,25.3,334,
Aug_2008,Aug-08,90011,25.35,337,
Sep_2008,Sep-08,90011,23.49,301,
Oct_2008,Oct-08,90011,23.7,309,
Nov_2008,Nov-08,90011,21.74,324,
Dec_2008,Dec-08,90011,21.61,338,
Jan_2009,Jan-09,90011,21.39,324,
Feb_2009,Feb-09,90011,19.15,290,
Mar_2009,Mar-09,90011,22,297,
Apr_2009,Apr-09,90011,21.61,280,
May_2009,May-09,90011,22.72,286,
Jun_2009,Jun-09,90011,22.05,276,
Jul_2009,Jul-09,90011,24.15,325,
Aug_2009,Aug-09,90011,23.78,332,
Sep_2009,Sep-09,90011,21.97,299,
Oct_2009,Oct-09,90011,21.85,307,
Nov_2009,Nov-09,90011,20.56,315,
Dec_2009,Dec-09,90011,20.51,329,
Jan_2010,Jan-10,90011,19.79,322,
Feb_2010,Feb-10,90011,17.66,290,
Mar_2010,Mar-10,90011,19.96,286,
Apr_2010,Apr-10,90011,19.56,267,
May_2010,May-10,90011,21.43,279,
Jun_2010,Jun-10,90011,21.03,270,
Jul_2010,Jul-10,90011,22.72,304,
Aug_2010,Aug-10,90011,22.93,307,
Sep_2010,Sep-10,90011,21.02,284,
Oct_2010,Oct-10,90011,21.17,292,
Nov_2010,Nov-10,90011,19.19,321,
Dec_2010,Dec-10,90011,19.37,336,
Jan_2011,Jan-11,90011,19.58,322,
Feb_2011,Feb-11,90011,17.51,288,
Mar_2011,Mar-11,90011,19.89,295,
Apr_2011,Apr-11,90011,19.42,278,
May_2011,May-11,90011,21.11,283,
Jun_2011,Jun-11,90011,20.76,274,
Jul_2011,Jul-11,90011,22.54,306,
Aug_2011,Aug-11,90011,22.23,309,
Sep_2011,Sep-11,90011,20.8,282,
Oct_2011,Oct-11,90011,21.27,291,
Nov_2011,Nov-11,90011,19.18,320,
Dec_2011,Dec-11,90011,19.65,333,
Jan_2012,Jan-12,90011,19.58,314,
Feb_2012,Feb-12,90011,18.6,289,
Mar_2012,Mar-12,90011,20.22,290,
Apr_2012,Apr-12,90011,19.78,277,
May_2012,May-12,90011,21.61,278,
Jun_2012,Jun-12,90011,21.56,269,
Jul_2012,Jul-12,90011,12.55,318,
Aug_2012,Aug-12,90011,12.6,323,
Sep_2012,Sep-12,90011,11.66,310,
Oct_2012,Oct-12,90011,12.03,320,
Nov_2012,Nov-12,90011,10.08,317,
Dec_2013,Dec-12,90011,10.35,328,
Jan_2013,Jan-13,90011,10.46,330,
Feb_2013,Feb-13,90011,9.45,299,
Mar_2013,Mar-13,90011,10.87,280,
Apr_2013,Apr-13,90011,10.68,260,
May_2013,May-13,90011,11.81,285,
Jun_2013,Jun-13,90011,11.42,276,
Jul_2005,Jul-05,90012,130.64,307,
Aug_2005,Aug-05,90012,133.54,308,
Sep_2005,Sep-05,90012,127.61,281,
Oct_2005,Oct-05,90012,124.92,290,
Nov_2005,Nov-05,90012,113.42,270,
Dec_2005,Dec-05,90012,114.46,279,
Jan_2006,Jan-06,90012,111.22,285,
Feb_2006,Feb-06,90012,101.35,258,
Mar_2006,Mar-06,90012,111.01,283,
Apr_2006,Apr-06,90012,103.93,274,
May_2006,May-06,90012,117.62,294,
Jun_2006,Jun-06,90012,118.56,295,
Jul_2006,Jul-06,90012,136.48,362,
Aug_2006,Aug-06,90012,135.25,351,
Sep_2006,Sep-06,90012,122.38,279,
Oct_2006,Oct-06,90012,120.06,287,
Nov_2006,Nov-06,90012,112.78,273,
Dec_2006,Dec-06,90012,112.19,286,
Jan_2007,Jan-07,90012,111.76,298,
Feb_2007,Feb-07,90012,103.86,269,
Mar_2007,Mar-07,90012,119.35,273,
Apr_2007,Apr-07,90012,114.62,264,
May_2007,May-07,90012,118.87,272,
Jun_2007,Jun-07,90012,121.18,274,
Jul_2007,Jul-07,90012,122.63,314,
Aug_2007,Aug-07,90012,125.1,314,
Sep_2007,Sep-07,90012,121.06,281,
Oct_2007,Oct-07,90012,116.37,285,
Nov_2007,Nov-07,90012,105.88,258,
Dec_2007,Dec-07,90012,95.69,269,
Jan_2008,Jan-08,90012,97.4,286,
Feb_2008,Feb-08,90012,86.46,272,
Mar_2008,Mar-08,90012,100.57,261,
Apr_2008,Apr-08,90012,98.11,257,
May_2008,May-08,90012,110.21,302,
Jun_2008,Jun-08,90012,102.96,297,
Jul_2008,Jul-08,90012,123.1,324,
Aug_2008,Aug-08,90012,125.33,326,
Sep_2008,Sep-08,90012,120.52,307,
Oct_2008,Oct-08,90012,115.71,312,
Nov_2008,Nov-08,90012,104.65,277,
Dec_2008,Dec-08,90012,94.71,286,
Jan_2009,Jan-09,90012,96.39,279,
Feb_2009,Feb-09,90012,84.98,251,
Mar_2009,Mar-09,90012,99.89,258,
Apr_2009,Apr-09,90012,97.4,249,
May_2009,May-09,90012,109.38,265,
Jun_2009,Jun-09,90012,101.82,261,
Jul_2009,Jul-09,90012,116.45,307,
Aug_2009,Aug-09,90012,117.9,313,
Sep_2009,Sep-09,90012,115.29,322,
Oct_2009,Oct-09,90012,107.08,324,
Nov_2009,Nov-09,90012,100.34,268,
Dec_2009,Dec-09,90012,88.8,277,
Jan_2010,Jan-10,90012,92.63,273,
Feb_2010,Feb-10,90012,85.01,246,
Mar_2010,Mar-10,90012,91.78,251,
Apr_2010,Apr-10,90012,90.52,244,
May_2010,May-10,90012,101.63,257,
Jun_2010,Jun-10,90012,101.09,252,
Jul_2010,Jul-10,90012,110.84,295,
Aug_2010,Aug-10,90012,116.72,296,
Sep_2010,Sep-10,90012,111.56,282,
Oct_2010,Oct-10,90012,107.68,290,
Nov_2010,Nov-10,90012,99.51,270,
Dec_2010,Dec-10,90012,96.7,278,
Jan_2011,Jan-11,90012,98.4,281,
Feb_2011,Feb-11,90012,87.26,254,
Mar_2011,Mar-11,90012,96.52,261,
Apr_2011,Apr-11,90012,92.61,252,
May_2011,May-11,90012,107.18,258,
Jun_2011,Jun-11,90012,101.08,257,
Jul_2011,Jul-11,90012,111.23,309,
Aug_2011,Aug-11,90012,105.87,309,
Sep_2011,Sep-11,90012,105.58,287,
Oct_2011,Oct-11,90012,102.4,293,
Nov_2011,Nov-11,90012,95.41,267,
Dec_2011,Dec-11,90012,92.74,276,
Jan_2012,Jan-12,90012,96.24,268,
Feb_2012,Feb-12,90012,90.89,250,
Mar_2012,Mar-12,90012,99.64,262,
Apr_2012,Apr-12,90012,97.63,254,
May_2012,May-12,90012,108.08,263,
Jun_2012,Jun-12,90012,107.56,264,
Jul_2012,Jul-12,90012,9.8,329,
Aug_2012,Aug-12,90012,9.84,336,
Sep_2012,Sep-12,90012,8.84,338,
Oct_2012,Oct-12,90012,8.75,334,
Nov_2012,Nov-12,90012,7.29,261,
Dec_2013,Dec-12,90012,7.5,271,
Jan_2013,Jan-13,90012,7.42,285,
Feb_2013,Feb-13,90012,6.53,257,
Mar_2013,Mar-13,90012,7.92,249,
Apr_2013,Apr-13,90012,7.79,242,
May_2013,May-13,90012,8.83,273,
Jun_2013,Jun-13,90012,8.42,266,
Jul_2005,Jul-05,90013,62.82,308,
Aug_2005,Aug-05,90013,65.27,298,
Sep_2005,Sep-05,90013,60.73,257,
Oct_2005,Oct-05,90013,60.77,258,
Nov_2005,Nov-05,90013,58.63,216,
Dec_2005,Dec-05,90013,60.02,225,
Jan_2006,Jan-06,90013,56.22,236,
Feb_2006,Feb-06,90013,51.35,215,
Mar_2006,Mar-06,90013,58.14,245,
Apr_2006,Apr-06,90013,54.6,240,
May_2006,May-06,90013,59.47,281,
Jun_2006,Jun-06,90013,60.16,290,
Jul_2006,Jul-06,90013,60.94,384,
Aug_2006,Aug-06,90013,64.57,370,
Sep_2006,Sep-06,90013,59.42,282,
Oct_2006,Oct-06,90013,62.11,283,
Nov_2006,Nov-06,90013,58.26,245,
Dec_2006,Dec-06,90013,60.13,257,
Jan_2007,Jan-07,90013,55.87,284,
Feb_2007,Feb-07,90013,50.94,256,
Mar_2007,Mar-07,90013,59.32,253,
Apr_2007,Apr-07,90013,60.41,248,
May_2007,May-07,90013,60.63,270,
Jun_2007,Jun-07,90013,59.46,287,
Jul_2007,Jul-07,90013,58.95,305,
Aug_2007,Aug-07,90013,59.83,302,
Sep_2007,Sep-07,90013,64.21,259,
Oct_2007,Oct-07,90013,60.39,259,
Nov_2007,Nov-07,90013,57.72,215,
Dec_2007,Dec-07,90013,55.57,232,
Jan_2008,Jan-08,90013,56.93,268,
Feb_2008,Feb-08,90013,51.55,253,
Mar_2008,Mar-08,90013,56.26,247,
Apr_2008,Apr-08,90013,55.38,256,
May_2008,May-08,90013,59.69,320,
Jun_2008,Jun-08,90013,55.15,323,
Jul_2008,Jul-08,90013,58.86,410,
Aug_2008,Aug-08,90013,59.77,410,
Sep_2008,Sep-08,90013,64.32,377,
Oct_2008,Oct-08,90013,60.46,379,
Nov_2008,Nov-08,90013,57.56,306,
Dec_2008,Dec-08,90013,55.44,316,
Jan_2009,Jan-09,90013,56.84,309,
Feb_2009,Feb-09,90013,51.35,280,
Mar_2009,Mar-09,90013,56.04,282,
Apr_2009,Apr-09,90013,55.18,274,
May_2009,May-09,90013,59.91,306,
Jun_2009,Jun-09,90013,55.37,306,
Jul_2009,Jul-09,90013,59.43,362,
Aug_2009,Aug-09,90013,59,369,
Sep_2009,Sep-09,90013,61.7,364,
Oct_2009,Oct-09,90013,57.95,360,
Nov_2009,Nov-09,90013,54.44,275,
Dec_2009,Dec-09,90013,51.12,287,
Jan_2010,Jan-10,90013,52.1,292,
Feb_2010,Feb-10,90013,48.21,264,
Mar_2010,Mar-10,90013,50.35,263,
Apr_2010,Apr-10,90013,49.6,256,
May_2010,May-10,90013,53.68,281,
Jun_2010,Jun-10,90013,51.8,278,
Jul_2010,Jul-10,90013,56.63,349,
Aug_2010,Aug-10,90013,59.91,349,
Sep_2010,Sep-10,90013,60.04,325,
Oct_2010,Oct-10,90013,59.87,334,
Nov_2010,Nov-10,90013,56.02,309,
Dec_2010,Dec-10,90013,54.48,320,
Jan_2011,Jan-11,90013,55.15,329,
Feb_2011,Feb-11,90013,47.27,297,
Mar_2011,Mar-11,90013,54.53,304,
Apr_2011,Apr-11,90013,51.46,292,
May_2011,May-11,90013,57.44,308,
Jun_2011,Jun-11,90013,52.78,311,
Jul_2011,Jul-11,90013,58.4,382,
Aug_2011,Aug-11,90013,54.06,385,
Sep_2011,Sep-11,90013,57.88,360,
Oct_2011,Oct-11,90013,56.52,362,
Nov_2011,Nov-11,90013,57.98,310,
Dec_2011,Dec-11,90013,56.42,321,
Jan_2012,Jan-12,90013,56.37,302,
Feb_2012,Feb-12,90013,53.45,283,
Mar_2012,Mar-12,90013,56.83,295,
Apr_2012,Apr-12,90013,55.7,289,
May_2012,May-12,90013,59.45,320,
Jun_2012,Jun-12,90013,59,323,
Jul_2012,Jul-12,90013,5.14,421,
Aug_2012,Aug-12,90013,5.14,429,
Sep_2012,Sep-12,90013,4.14,435,
Oct_2012,Oct-12,90013,4.29,428,
Nov_2012,Nov-12,90013,4,309,
Dec_2013,Dec-12,90013,4.43,320,
Jan_2013,Jan-13,90013,5.43,340,
Feb_2013,Feb-13,90013,4.71,306,
Mar_2013,Mar-13,90013,5,286,
Apr_2013,Apr-13,90013,4.43,281,
May_2013,May-13,90013,4.29,345,
Jun_2013,Jun-13,90013,4.43,347,
Jul_2005,Jul-05,90014,80.76,269,
Aug_2005,Aug-05,90014,90.28,290,
Sep_2005,Sep-05,90014,88.12,258,
Oct_2005,Oct-05,90014,83.81,266,
Nov_2005,Nov-05,90014,80.26,245,
Dec_2005,Dec-05,90014,82.91,255,
Jan_2006,Jan-06,90014,78,261,
Feb_2006,Feb-06,90014,76.14,239,
Mar_2006,Mar-06,90014,84.01,272,
Apr_2006,Apr-06,90014,77.32,265,
May_2006,May-06,90014,81.91,292,
Jun_2006,Jun-06,90014,86.89,294,
Jul_2006,Jul-06,90014,83.81,367,
Aug_2006,Aug-06,90014,87.85,359,
Sep_2006,Sep-06,90014,86.77,277,
Oct_2006,Oct-06,90014,90.11,279,
Nov_2006,Nov-06,90014,81.91,255,
Dec_2006,Dec-06,90014,84.46,266,
Jan_2007,Jan-07,90014,73.25,275,
Feb_2007,Feb-07,90014,71.17,255,
Mar_2007,Mar-07,90014,80.6,258,
Apr_2007,Apr-07,90014,76.21,252,
May_2007,May-07,90014,75.25,263,
Jun_2007,Jun-07,90014,82.05,272,
Jul_2007,Jul-07,90014,82.15,332,
Aug_2007,Aug-07,90014,81.66,327,
Sep_2007,Sep-07,90014,85.32,282,
Oct_2007,Oct-07,90014,81.77,283,
Nov_2007,Nov-07,90014,77.02,252,
Dec_2007,Dec-07,90014,76.37,265,
Jan_2008,Jan-08,90014,76.3,286,
Feb_2008,Feb-08,90014,68.54,270,
Mar_2008,Mar-08,90014,79.55,260,
Apr_2008,Apr-08,90014,75.34,255,
May_2008,May-08,90014,77.34,308,
Jun_2008,Jun-08,90014,68.06,307,
Jul_2008,Jul-08,90014,82.75,307,
Aug_2008,Aug-08,90014,82.37,305,
Sep_2008,Sep-08,90014,86.64,283,
Oct_2008,Oct-08,90014,83.13,291,
Nov_2008,Nov-08,90014,78.55,245,
Dec_2008,Dec-08,90014,77.98,255,
Jan_2009,Jan-09,90014,77.5,243,
Feb_2009,Feb-09,90014,69.52,222,
Mar_2009,Mar-09,90014,80.58,231,
Apr_2009,Apr-09,90014,76.34,223,
May_2009,May-09,90014,77.96,242,
Jun_2009,Jun-09,90014,68.58,242,
Jul_2009,Jul-09,90014,82.26,346,
Aug_2009,Aug-09,90014,83.21,353,
Sep_2009,Sep-09,90014,83.2,363,
Oct_2009,Oct-09,90014,80.65,360,
Nov_2009,Nov-09,90014,78.48,274,
Dec_2009,Dec-09,90014,72.34,286,
Jan_2010,Jan-10,90014,71.46,288,
Feb_2010,Feb-10,90014,68.63,262,
Mar_2010,Mar-10,90014,75.57,265,
Apr_2010,Apr-10,90014,72.9,257,
May_2010,May-10,90014,80.29,281,
Jun_2010,Jun-10,90014,78.22,276,
Jul_2010,Jul-10,90014,84.93,339,
Aug_2010,Aug-10,90014,90.36,340,
Sep_2010,Sep-10,90014,83.69,304,
Oct_2010,Oct-10,90014,86.41,312,
Nov_2010,Nov-10,90014,81.51,279,
Dec_2010,Dec-10,90014,79.54,289,
Jan_2011,Jan-11,90014,81.66,295,
Feb_2011,Feb-11,90014,73.98,266,
Mar_2011,Mar-11,90014,81.77,262,
Apr_2011,Apr-11,90014,78.34,250,
May_2011,May-11,90014,85.41,263,
Jun_2011,Jun-11,90014,75.1,262,
Jul_2011,Jul-11,90014,92.96,352,
Aug_2011,Aug-11,90014,82.87,351,
Sep_2011,Sep-11,90014,85.74,319,
Oct_2011,Oct-11,90014,83.45,325,
Nov_2011,Nov-11,90014,77.57,286,
Dec_2011,Dec-11,90014,80.2,294,
Jan_2012,Jan-12,90014,75.4,271,
Feb_2012,Feb-12,90014,77.43,254,
Mar_2012,Mar-12,90014,84.29,275,
Apr_2012,Apr-12,90014,81.02,269,
May_2012,May-12,90014,83.78,299,
Jun_2012,Jun-12,90014,84.78,304,
Jul_2012,Jul-12,90014,0,415,
Aug_2012,Aug-12,90014,0,421,
Sep_2012,Sep-12,90014,0,427,
Oct_2012,Oct-12,90014,0,417,
Nov_2012,Nov-12,90014,0,298,
Dec_2013,Dec-12,90014,0,307,
Jan_2013,Jan-13,90014,0,322,
Feb_2013,Feb-13,90014,0,289,
Mar_2013,Mar-13,90014,0,268,
Apr_2013,Apr-13,90014,0,262,
May_2013,May-13,90014,0,328,
Jun_2013,Jun-13,90014,0,325,
Jul_2005,Jul-05,90015,53.65,269,
Aug_2005,Aug-05,90015,51.04,278,
Sep_2005,Sep-05,90015,49.26,244,
Oct_2005,Oct-05,90015,49.51,253,
Nov_2005,Nov-05,90015,46.09,237,
Dec_2005,Dec-05,90015,44.49,246,
Jan_2006,Jan-06,90015,47.08,248,
Feb_2006,Feb-06,90015,43.12,224,
Mar_2006,Mar-06,90015,46.58,240,
Apr_2006,Apr-06,90015,43.41,232,
May_2006,May-06,90015,48.67,273,
Jun_2006,Jun-06,90015,49.1,269,
Jul_2006,Jul-06,90015,52.99,353,
Aug_2006,Aug-06,90015,52.98,355,
Sep_2006,Sep-06,90015,48.82,282,
Oct_2006,Oct-06,90015,50.3,290,
Nov_2006,Nov-06,90015,49.48,266,
Dec_2006,Dec-06,90015,46.53,274,
Jan_2007,Jan-07,90015,47.03,275,
Feb_2007,Feb-07,90015,42.19,248,
Mar_2007,Mar-07,90015,49.73,255,
Apr_2007,Apr-07,90015,44.62,245,
May_2007,May-07,90015,46.83,261,
Jun_2007,Jun-07,90015,47.82,258,
Jul_2007,Jul-07,90015,53.25,327,
Aug_2007,Aug-07,90015,50.93,328,
Sep_2007,Sep-07,90015,50.34,283,
Oct_2007,Oct-07,90015,51.88,290,
Nov_2007,Nov-07,90015,48.78,258,
Dec_2007,Dec-07,90015,44.65,267,
Jan_2008,Jan-08,90015,45.22,264,
Feb_2008,Feb-08,90015,39.88,246,
Mar_2008,Mar-08,90015,47.47,256,
